Sample_names,salt_mean,salt_median,salt_mode,salt_max,salt_min,salt_daily_range,salt_q95,salt_q5,salt_sd,temp_mean,temp_median,temp_mode,temp_max,temp_min,temp_daily_range,temp_q95,temp_q5,temp_sd,speed_mean,speed_median,speed_mode,speed_sd,DIC_mean,DIC_median,DIC_mode,DIC_max,DIC_min,DIC_q95,DIC_q5,DIC_sd,NH4_mean,NH4_median,NH4_mode,NH4_max,NH4_min,NH4_q95,NH4_q5,NH4_sd,EpiPAR_sg_mean,EpiPAR_sg_median,EpiPAR_sg_max,EpiPAR_sg_q95,EpiPAR_sg_q5,EpiPAR_sg_sd,Secchi_mean,Secchi_median,Secchi_mode,Secchi_max,Secchi_min,Secchi_q95,Secchi_q5,Secchi_sd,PH_mean,PH_median,PH_mode,PH_max,PH_min,PH_q95,PH_q5,PH_sd,alk_mean,alk_median,alk_mode,alk_max,alk_min,alk_q95,alk_q5,alk_sd,Chl_a_sum_mean,Chl_a_sum_median,Chl_a_sum_max,Chl_a_sum_q95,Chl_a_sum_q5,Chl_a_sum_sd,bPAR_sd
Spis-ONMO-333,35.03186373,35.19718238,35.38016039,35.55165124,32.81404299,0.043500636,35.40290174,33.98701076,0.436847386,26.92299665,27.15968592,27.3232825,30.99203693,23.07682553,0.209044624,29.50229367,24.2493306,1.816843533,0.048586503,0.044197584,0.034468677,0.030690204,22992.27283,23010.77747,23086.02621,23141.36681,22773.25539,23089.22534,22785.00693,98.54144539,0.036382591,0.027033725,0.040966597,0.191365232,0.015767312,0.0643156,0.018809046,0.03443363,8.126372444,7.295153232,16.65777132,15.48130122,3.612694021,4.014478479,21.14805454,21.09989804,20.73646655,27.07879096,12.87202108,26.43192934,15.78023952,3.619877854,8.071927436,8.066834827,8.090636251,8.113684903,8.025603436,8.11031846,8.043718955,0.02340821,2247.141796,2246.268674,2243.089537,2269.61584,2238.117579,2254.630553,2238.64975,6.431040635,0.219096866,0.194093932,0.52693953,0.508231091,0.077041419,0.12908891,12.10456469
Spis-ONMO-334,35.03186373,35.19718238,35.38016039,35.55165124,32.81404299,0.043500636,35.40290174,33.98701076,0.436847386,26.92299665,27.15968592,27.3232825,30.99203693,23.07682553,0.209044624,29.50229367,24.2493306,1.816843533,0.048586503,0.044197584,0.034468677,0.030690204,22992.27283,23010.77747,23086.02621,23141.36681,22773.25539,23089.22534,22785.00693,98.54144539,0.036382591,0.027033725,0.040966597,0.191365232,0.015767312,0.0643156,0.018809046,0.03443363,8.126372444,7.295153232,16.65777132,15.48130122,3.612694021,4.014478479,21.14805454,21.09989804,20.73646655,27.07879096,12.87202108,26.43192934,15.78023952,3.619877854,8.071927436,8.066834827,8.090636251,8.113684903,8.025603436,8.11031846,8.043718955,0.02340821,2247.141796,2246.268674,2243.089537,2269.61584,2238.117579,2254.630553,2238.64975,6.431040635,0.219096866,0.194093932,0.52693953,0.508231091,0.077041419,0.12908891,12.10456469
Spis-ONMO-342,35.00089789,35.18880845,35.34125952,35.59742968,31.95760745,0.052902358,35.41488015,33.83842538,0.497711728,27.14692974,27.38006878,27.47666478,31.44453271,23.07699609,0.266606301,30.10747593,24.26692181,1.965998142,0.067317135,0.061122955,0.056150158,0.040425757,23026.6171,23023.66998,22902.09101,23154.36154,22902.09101,23143.07743,22910.39621,70.31832585,0.065074705,0.031254539,0.043848839,0.59787294,0.017103085,0.133211633,0.018885962,0.115417937,7.643318784,6.352031113,18.45087699,15.08996444,2.145217954,4.483441884,19.28718865,19.96856514,21.44101055,26.81341218,7.440792356,26.27887602,12.52642353,4.681813761,8.075893397,8.080693267,8.073759662,8.120057106,8.025741891,8.101258307,8.034110761,0.022519013,2248.712239,2248.114062,2251.307903,2269.584531,2237.877618,2257.497758,2241.17782,6.552334799,0.201033303,0.187679648,0.461233563,0.317196078,0.04500141,0.107126307,12.10456469
Spis-ONMO-347,35.03251921,35.20080341,35.40523092,35.53965681,33.04750291,0.039636365,35.41137605,33.96273664,0.441598377,26.89998181,27.13827953,27.27480534,30.78932852,23.05987463,0.188079289,29.4647749,24.20996592,1.821073836,0.033187546,0.03026241,0.015985131,0.025183077,22968.59116,22989.93671,22991.00089,23080.57376,22760.1893,23069.54118,22792.05556,85.57795166,0.035674577,0.032298159,0.028539079,0.069613445,0.015736881,0.067151109,0.017272325,0.014963991,8.748673047,7.696735073,25.03940048,19.35572253,0.931930135,6.365849854,17.35051596,17.39764767,17.34776664,25.64508272,4.280080587,24.4323709,7.950620258,5.529898574,8.068164052,8.05697863,8.116309117,8.119879003,8.023568443,8.114057644,8.025386313,0.029198318,2245.821774,2247.82235,2250.304179,2262.703887,2228.844204,2255.743498,2231.545275,8.108554191,0.243377545,0.250070793,0.489759658,0.408014118,0.050387609,0.116627738,11.19685145
Spis-ONMO-348,35.03251921,35.20080341,35.40523092,35.53965681,33.04750291,0.039636365,35.41137605,33.96273664,0.441598377,26.89998181,27.13827953,27.27480534,30.78932852,23.05987463,0.188079289,29.4647749,24.20996592,1.821073836,0.033187546,0.03026241,0.015985131,0.025183077,22968.59116,22989.93671,22991.00089,23080.57376,22760.1893,23069.54118,22792.05556,85.57795166,0.035674577,0.032298159,0.028539079,0.069613445,0.015736881,0.067151109,0.017272325,0.014963991,8.748673047,7.696735073,25.03940048,19.35572253,0.931930135,6.365849854,17.35051596,17.39764767,17.34776664,25.64508272,4.280080587,24.4323709,7.950620258,5.529898574,8.068164052,8.05697863,8.116309117,8.119879003,8.023568443,8.114057644,8.025386313,0.029198318,2245.821774,2247.82235,2250.304179,2262.703887,2228.844204,2255.743498,2231.545275,8.108554191,0.243377545,0.250070793,0.489759658,0.408014118,0.050387609,0.116627738,11.19685145
Spis-ONMO-349,35.03251921,35.20080341,35.40523092,35.53965681,33.04750291,0.039636365,35.41137605,33.96273664,0.441598377,26.89998181,27.13827953,27.27480534,30.78932852,23.05987463,0.188079289,29.4647749,24.20996592,1.821073836,0.033187546,0.03026241,0.015985131,0.025183077,22968.59116,22989.93671,22991.00089,23080.57376,22760.1893,23069.54118,22792.05556,85.57795166,0.035674577,0.032298159,0.028539079,0.069613445,0.015736881,0.067151109,0.017272325,0.014963991,8.748673047,7.696735073,25.03940048,19.35572253,0.931930135,6.365849854,17.35051596,17.39764767,17.34776664,25.64508272,4.280080587,24.4323709,7.950620258,5.529898574,8.068164052,8.05697863,8.116309117,8.119879003,8.023568443,8.114057644,8.025386313,0.029198318,2245.821774,2247.82235,2250.304179,2262.703887,2228.844204,2255.743498,2231.545275,8.108554191,0.243377545,0.250070793,0.489759658,0.408014118,0.050387609,0.116627738,11.19685145
Spis-ONMO-350,35.03251921,35.20080341,35.40523092,35.53965681,33.04750291,0.039636365,35.41137605,33.96273664,0.441598377,26.89998181,27.13827953,27.27480534,30.78932852,23.05987463,0.188079289,29.4647749,24.20996592,1.821073836,0.033187546,0.03026241,0.015985131,0.025183077,22968.59116,22989.93671,22991.00089,23080.57376,22760.1893,23069.54118,22792.05556,85.57795166,0.035674577,0.032298159,0.028539079,0.069613445,0.015736881,0.067151109,0.017272325,0.014963991,8.748673047,7.696735073,25.03940048,19.35572253,0.931930135,6.365849854,17.35051596,17.39764767,17.34776664,25.64508272,4.280080587,24.4323709,7.950620258,5.529898574,8.068164052,8.05697863,8.116309117,8.119879003,8.023568443,8.114057644,8.025386313,0.029198318,2245.821774,2247.82235,2250.304179,2262.703887,2228.844204,2255.743498,2231.545275,8.108554191,0.243377545,0.250070793,0.489759658,0.408014118,0.050387609,0.116627738,11.19685145
Spis-ONMO-351,35.03251921,35.20080341,35.40523092,35.53965681,33.04750291,0.039636365,35.41137605,33.96273664,0.441598377,26.89998181,27.13827953,27.27480534,30.78932852,23.05987463,0.188079289,29.4647749,24.20996592,1.821073836,0.033187546,0.03026241,0.015985131,0.025183077,22968.59116,22989.93671,22991.00089,23080.57376,22760.1893,23069.54118,22792.05556,85.57795166,0.035674577,0.032298159,0.028539079,0.069613445,0.015736881,0.067151109,0.017272325,0.014963991,8.748673047,7.696735073,25.03940048,19.35572253,0.931930135,6.365849854,17.35051596,17.39764767,17.34776664,25.64508272,4.280080587,24.4323709,7.950620258,5.529898574,8.068164052,8.05697863,8.116309117,8.119879003,8.023568443,8.114057644,8.025386313,0.029198318,2245.821774,2247.82235,2250.304179,2262.703887,2228.844204,2255.743498,2231.545275,8.108554191,0.243377545,0.250070793,0.489759658,0.408014118,0.050387609,0.116627738,11.19685145
Spis-ONMO-360,34.9990614,35.19229001,35.34676334,35.62138101,31.99115927,0.050327578,35.42173015,33.8033879,0.506892354,27.13843675,27.38260254,27.50290675,31.51157799,23.05652861,0.251074294,30.11705789,24.23814764,1.976406801,0.062043513,0.057629486,0.043465404,0.035734187,23000.57182,22993.64015,22662.72927,23145.89423,22662.72927,23131.0231,22833.908,109.159662,0.059565637,0.032917724,0.022090003,0.48586385,0.017954234,0.152978276,0.022025607,0.094705023,8.611457564,7.236458438,23.5714234,21.16607681,1.525933956,6.082010695,17.3165355,18.42500186,18.98564731,25.59407603,6.749083464,25.24302184,9.096481614,5.096013527,8.073101132,8.073025119,8.073025119,8.119897401,8.032802298,8.100559374,8.040854306,0.022837523,2246.543352,2247.935313,2239.49336,2256.825775,2231.281069,2254.272595,2237.738128,6.142145932,0.221112928,0.236100178,0.456740885,0.340408755,0.034237252,0.099951019,11.19685145
Spis-ONMO-362,34.9990614,35.19229001,35.34676334,35.62138101,31.99115927,0.050327578,35.42173015,33.8033879,0.506892354,27.13843675,27.38260254,27.50290675,31.51157799,23.05652861,0.251074294,30.11705789,24.23814764,1.976406801,0.062043513,0.057629486,0.043465404,0.035734187,23000.57182,22993.64015,22662.72927,23145.89423,22662.72927,23131.0231,22833.908,109.159662,0.059565637,0.032917724,0.022090003,0.48586385,0.017954234,0.152978276,0.022025607,0.094705023,8.611457564,7.236458438,23.5714234,21.16607681,1.525933956,6.082010695,17.3165355,18.42500186,18.98564731,25.59407603,6.749083464,25.24302184,9.096481614,5.096013527,8.073101132,8.073025119,8.073025119,8.119897401,8.032802298,8.100559374,8.040854306,0.022837523,2246.543352,2247.935313,2239.49336,2256.825775,2231.281069,2254.272595,2237.738128,6.142145932,0.221112928,0.236100178,0.456740885,0.340408755,0.034237252,0.099951019,11.19685145
Spis-ONMO-363,34.9990614,35.19229001,35.34676334,35.62138101,31.99115927,0.050327578,35.42173015,33.8033879,0.506892354,27.13843675,27.38260254,27.50290675,31.51157799,23.05652861,0.251074294,30.11705789,24.23814764,1.976406801,0.062043513,0.057629486,0.043465404,0.035734187,23000.57182,22993.64015,22662.72927,23145.89423,22662.72927,23131.0231,22833.908,109.159662,0.059565637,0.032917724,0.022090003,0.48586385,0.017954234,0.152978276,0.022025607,0.094705023,8.611457564,7.236458438,23.5714234,21.16607681,1.525933956,6.082010695,17.3165355,18.42500186,18.98564731,25.59407603,6.749083464,25.24302184,9.096481614,5.096013527,8.073101132,8.073025119,8.073025119,8.119897401,8.032802298,8.100559374,8.040854306,0.022837523,2246.543352,2247.935313,2239.49336,2256.825775,2231.281069,2254.272595,2237.738128,6.142145932,0.221112928,0.236100178,0.456740885,0.340408755,0.034237252,0.099951019,11.19685145
Spis-ONMO-364,34.9990614,35.19229001,35.34676334,35.62138101,31.99115927,0.050327578,35.42173015,33.8033879,0.506892354,27.13843675,27.38260254,27.50290675,31.51157799,23.05652861,0.251074294,30.11705789,24.23814764,1.976406801,0.062043513,0.057629486,0.043465404,0.035734187,23000.57182,22993.64015,22662.72927,23145.89423,22662.72927,23131.0231,22833.908,109.159662,0.059565637,0.032917724,0.022090003,0.48586385,0.017954234,0.152978276,0.022025607,0.094705023,8.611457564,7.236458438,23.5714234,21.16607681,1.525933956,6.082010695,17.3165355,18.42500186,18.98564731,25.59407603,6.749083464,25.24302184,9.096481614,5.096013527,8.073101132,8.073025119,8.073025119,8.119897401,8.032802298,8.100559374,8.040854306,0.022837523,2246.543352,2247.935313,2239.49336,2256.825775,2231.281069,2254.272595,2237.738128,6.142145932,0.221112928,0.236100178,0.456740885,0.340408755,0.034237252,0.099951019,11.19685145
Spis-ONMO-381,34.99957791,35.19136685,35.33936377,35.60595444,31.99207171,0.051518377,35.41830598,33.83262974,0.504667047,27.11552305,27.36192123,27.48921256,31.43832421,23.00896332,0.237503734,30.1090898,24.22335132,1.982833369,0.065731549,0.060059435,0.047119249,0.036616015,22975.55261,23005.27485,23098.4262,23132.83042,22632.71655,23121.46079,22693.35358,130.3527391,0.055686746,0.035348788,0.033867487,0.188327799,0.015454141,0.157867149,0.018502792,0.04792629,7.741917748,7.311516519,20.03555524,16.30581156,0.522203649,5.223052601,19.46040146,21.31498015,14.96439485,28.30677159,1.078186058,27.20832664,7.418971238,6.624836507,8.055754302,8.054797235,8.078862332,8.089501141,8.017281715,8.078592239,8.025455358,0.017543478,2244.459033,2246.784343,2247.342443,2260.346548,2211.206059,2257.014941,2219.231562,11.31564516,0.190670966,0.146239903,0.609277522,0.500968658,0.043911297,0.146573666,2.292059476
Spis-ONMO-382,34.99957791,35.19136685,35.33936377,35.60595444,31.99207171,0.051518377,35.41830598,33.83262974,0.504667047,27.11552305,27.36192123,27.48921256,31.43832421,23.00896332,0.237503734,30.1090898,24.22335132,1.982833369,0.065731549,0.060059435,0.047119249,0.036616015,22975.55261,23005.27485,23098.4262,23132.83042,22632.71655,23121.46079,22693.35358,130.3527391,0.055686746,0.035348788,0.033867487,0.188327799,0.015454141,0.157867149,0.018502792,0.04792629,7.741917748,7.311516519,20.03555524,16.30581156,0.522203649,5.223052601,19.46040146,21.31498015,14.96439485,28.30677159,1.078186058,27.20832664,7.418971238,6.624836507,8.055754302,8.054797235,8.078862332,8.089501141,8.017281715,8.078592239,8.025455358,0.017543478,2244.459033,2246.784343,2247.342443,2260.346548,2211.206059,2257.014941,2219.231562,11.31564516,0.190670966,0.146239903,0.609277522,0.500968658,0.043911297,0.146573666,2.292059476
Spis-ONMO-385,34.99957791,35.19136685,35.33936377,35.60595444,31.99207171,0.051518377,35.41830598,33.83262974,0.504667047,27.11552305,27.36192123,27.48921256,31.43832421,23.00896332,0.237503734,30.1090898,24.22335132,1.982833369,0.065731549,0.060059435,0.047119249,0.036616015,22975.55261,23005.27485,23098.4262,23132.83042,22632.71655,23121.46079,22693.35358,130.3527391,0.055686746,0.035348788,0.033867487,0.188327799,0.015454141,0.157867149,0.018502792,0.04792629,7.741917748,7.311516519,20.03555524,16.30581156,0.522203649,5.223052601,19.46040146,21.31498015,14.96439485,28.30677159,1.078186058,27.20832664,7.418971238,6.624836507,8.055754302,8.054797235,8.078862332,8.089501141,8.017281715,8.078592239,8.025455358,0.017543478,2244.459033,2246.784343,2247.342443,2260.346548,2211.206059,2257.014941,2219.231562,11.31564516,0.190670966,0.146239903,0.609277522,0.500968658,0.043911297,0.146573666,2.292059476
Spis-ONMO-386,34.99957791,35.19136685,35.33936377,35.60595444,31.99207171,0.051518377,35.41830598,33.83262974,0.504667047,27.11552305,27.36192123,27.48921256,31.43832421,23.00896332,0.237503734,30.1090898,24.22335132,1.982833369,0.065731549,0.060059435,0.047119249,0.036616015,22975.55261,23005.27485,23098.4262,23132.83042,22632.71655,23121.46079,22693.35358,130.3527391,0.055686746,0.035348788,0.033867487,0.188327799,0.015454141,0.157867149,0.018502792,0.04792629,7.741917748,7.311516519,20.03555524,16.30581156,0.522203649,5.223052601,19.46040146,21.31498015,14.96439485,28.30677159,1.078186058,27.20832664,7.418971238,6.624836507,8.055754302,8.054797235,8.078862332,8.089501141,8.017281715,8.078592239,8.025455358,0.017543478,2244.459033,2246.784343,2247.342443,2260.346548,2211.206059,2257.014941,2219.231562,11.31564516,0.190670966,0.146239903,0.609277522,0.500968658,0.043911297,0.146573666,2.292059476
Spis-ONMO-393,35.03597025,35.19994566,35.38213111,35.53273876,33.08471927,0.039300115,35.40887763,34.01113778,0.429716843,26.86063396,27.09278906,27.31193597,30.8168639,23.00985388,0.190150814,29.46725233,24.19234336,1.832122682,0.031873509,0.026670036,0.011880737,0.022999016,22969.2009,23001.35477,23029.14339,23144.08111,22602.72341,23121.53761,22737.1717,128.2537463,0.039348924,0.028919866,0.037579235,0.128901333,0.015564566,0.102905657,0.017798998,0.028132441,7.060045792,5.239539211,19.04655849,16.14943092,0.433950758,5.639696471,18.67559206,18.16702569,28.27748106,28.75283006,1.081120307,28.46264859,7.554680916,7.379937964,8.064563005,8.058994346,8.017861537,8.112495949,8.017861537,8.103758477,8.032417535,0.025352408,2245.941175,2245.667363,2245.662898,2269.557732,2215.774851,2258.10189,2232.942504,9.997313105,0.234360739,0.249109223,0.678267043,0.527870358,0.032134319,0.160086455,2.292059476
Spis-ONMO-395,35.03597025,35.19994566,35.38213111,35.53273876,33.08471927,0.039300115,35.40887763,34.01113778,0.429716843,26.86063396,27.09278906,27.31193597,30.8168639,23.00985388,0.190150814,29.46725233,24.19234336,1.832122682,0.031873509,0.026670036,0.011880737,0.022999016,22969.2009,23001.35477,23029.14339,23144.08111,22602.72341,23121.53761,22737.1717,128.2537463,0.039348924,0.028919866,0.037579235,0.128901333,0.015564566,0.102905657,0.017798998,0.028132441,7.060045792,5.239539211,19.04655849,16.14943092,0.433950758,5.639696471,18.67559206,18.16702569,28.27748106,28.75283006,1.081120307,28.46264859,7.554680916,7.379937964,8.064563005,8.058994346,8.017861537,8.112495949,8.017861537,8.103758477,8.032417535,0.025352408,2245.941175,2245.667363,2245.662898,2269.557732,2215.774851,2258.10189,2232.942504,9.997313105,0.234360739,0.249109223,0.678267043,0.527870358,0.032134319,0.160086455,2.292059476
Spis-ONMO-396,35.03597025,35.19994566,35.38213111,35.53273876,33.08471927,0.039300115,35.40887763,34.01113778,0.429716843,26.86063396,27.09278906,27.31193597,30.8168639,23.00985388,0.190150814,29.46725233,24.19234336,1.832122682,0.031873509,0.026670036,0.011880737,0.022999016,22969.2009,23001.35477,23029.14339,23144.08111,22602.72341,23121.53761,22737.1717,128.2537463,0.039348924,0.028919866,0.037579235,0.128901333,0.015564566,0.102905657,0.017798998,0.028132441,7.060045792,5.239539211,19.04655849,16.14943092,0.433950758,5.639696471,18.67559206,18.16702569,28.27748106,28.75283006,1.081120307,28.46264859,7.554680916,7.379937964,8.064563005,8.058994346,8.017861537,8.112495949,8.017861537,8.103758477,8.032417535,0.025352408,2245.941175,2245.667363,2245.662898,2269.557732,2215.774851,2258.10189,2232.942504,9.997313105,0.234360739,0.249109223,0.678267043,0.527870358,0.032134319,0.160086455,2.292059476
Spis-ONMO-403,35.03196431,35.19513093,35.37273974,35.53092457,32.85755871,0.045808142,35.40644045,34.02778905,0.432785616,26.90916109,27.15804744,27.3216267,30.76571094,23.02855281,0.207436721,29.54178603,24.23400464,1.837514357,0.047190467,0.041548985,0.026425289,0.029030384,23017.55305,23029.68926,23101.87686,23167.78845,22729.49093,23154.13502,22807.13927,107.0538292,0.052142075,0.031186032,0.03182816,0.250478981,0.012342405,0.161269301,0.016132219,0.056640576,6.317378502,6.137501885,16.82310261,15.40210246,2.554414078,3.989616771,20.55254808,19.4908673,22.97989994,29.1336239,8.705711328,28.86587044,11.29598322,6.037503344,8.062414445,8.056440076,8.091031865,8.099026807,8.02030789,8.094356418,8.029677746,0.02459479,2245.963871,2247.178696,2248.258113,2257.497533,2216.173522,2257.019666,2232.390104,9.16584554,0.210633367,0.204868256,0.599695789,0.437470957,0.032589339,0.138217907,1.278414773
Spis-ONMO-404,35.03196431,35.19513093,35.37273974,35.53092457,32.85755871,0.045808142,35.40644045,34.02778905,0.432785616,26.90916109,27.15804744,27.3216267,30.76571094,23.02855281,0.207436721,29.54178603,24.23400464,1.837514357,0.047190467,0.041548985,0.026425289,0.029030384,23017.55305,23029.68926,23101.87686,23167.78845,22729.49093,23154.13502,22807.13927,107.0538292,0.052142075,0.031186032,0.03182816,0.250478981,0.012342405,0.161269301,0.016132219,0.056640576,6.317378502,6.137501885,16.82310261,15.40210246,2.554414078,3.989616771,20.55254808,19.4908673,22.97989994,29.1336239,8.705711328,28.86587044,11.29598322,6.037503344,8.062414445,8.056440076,8.091031865,8.099026807,8.02030789,8.094356418,8.029677746,0.02459479,2245.963871,2247.178696,2248.258113,2257.497533,2216.173522,2257.019666,2232.390104,9.16584554,0.210633367,0.204868256,0.599695789,0.437470957,0.032589339,0.138217907,1.278414773
Spis-ONMO-408,35.03196431,35.19513093,35.37273974,35.53092457,32.85755871,0.045808142,35.40644045,34.02778905,0.432785616,26.90916109,27.15804744,27.3216267,30.76571094,23.02855281,0.207436721,29.54178603,24.23400464,1.837514357,0.047190467,0.041548985,0.026425289,0.029030384,23017.55305,23029.68926,23101.87686,23167.78845,22729.49093,23154.13502,22807.13927,107.0538292,0.052142075,0.031186032,0.03182816,0.250478981,0.012342405,0.161269301,0.016132219,0.056640576,6.317378502,6.137501885,16.82310261,15.40210246,2.554414078,3.989616771,20.55254808,19.4908673,22.97989994,29.1336239,8.705711328,28.86587044,11.29598322,6.037503344,8.062414445,8.056440076,8.091031865,8.099026807,8.02030789,8.094356418,8.029677746,0.02459479,2245.963871,2247.178696,2248.258113,2257.497533,2216.173522,2257.019666,2232.390104,9.16584554,0.210633367,0.204868256,0.599695789,0.437470957,0.032589339,0.138217907,1.278414773
Spis-ONMO-410,35.03196431,35.19513093,35.37273974,35.53092457,32.85755871,0.045808142,35.40644045,34.02778905,0.432785616,26.90916109,27.15804744,27.3216267,30.76571094,23.02855281,0.207436721,29.54178603,24.23400464,1.837514357,0.047190467,0.041548985,0.026425289,0.029030384,23017.55305,23029.68926,23101.87686,23167.78845,22729.49093,23154.13502,22807.13927,107.0538292,0.052142075,0.031186032,0.03182816,0.250478981,0.012342405,0.161269301,0.016132219,0.056640576,6.317378502,6.137501885,16.82310261,15.40210246,2.554414078,3.989616771,20.55254808,19.4908673,22.97989994,29.1336239,8.705711328,28.86587044,11.29598322,6.037503344,8.062414445,8.056440076,8.091031865,8.099026807,8.02030789,8.094356418,8.029677746,0.02459479,2245.963871,2247.178696,2248.258113,2257.497533,2216.173522,2257.019666,2232.390104,9.16584554,0.210633367,0.204868256,0.599695789,0.437470957,0.032589339,0.138217907,1.278414773
Spis-ONMO-412,35.03196431,35.19513093,35.37273974,35.53092457,32.85755871,0.045808142,35.40644045,34.02778905,0.432785616,26.90916109,27.15804744,27.3216267,30.76571094,23.02855281,0.207436721,29.54178603,24.23400464,1.837514357,0.047190467,0.041548985,0.026425289,0.029030384,23017.55305,23029.68926,23101.87686,23167.78845,22729.49093,23154.13502,22807.13927,107.0538292,0.052142075,0.031186032,0.03182816,0.250478981,0.012342405,0.161269301,0.016132219,0.056640576,6.317378502,6.137501885,16.82310261,15.40210246,2.554414078,3.989616771,20.55254808,19.4908673,22.97989994,29.1336239,8.705711328,28.86587044,11.29598322,6.037503344,8.062414445,8.056440076,8.091031865,8.099026807,8.02030789,8.094356418,8.029677746,0.02459479,2245.963871,2247.178696,2248.258113,2257.497533,2216.173522,2257.019666,2232.390104,9.16584554,0.210633367,0.204868256,0.599695789,0.437470957,0.032589339,0.138217907,1.278414773
Spis-ONMO-414,35.03222546,35.20971306,35.42043882,35.55194838,32.98100099,0.042326798,35.42312466,33.95958787,0.451649436,26.83933694,27.10902044,27.30695988,30.80469818,22.91353214,0.160684276,29.44168913,24.10286728,1.864194694,0.074583313,0.066042234,0.056676384,0.047143687,23011.28389,23014.42184,23134.9771,23134.9771,22821.8166,23100.28478,22862.9982,72.38337718,0.032563795,0.030614911,0.033328538,0.072598829,0.016398746,0.063888737,0.016771334,0.014731207,7.102607656,6.174306417,17.9335077,14.52910699,1.100669792,4.526169886,19.81285422,20.523305,22.32033277,28.9862323,6.655638442,26.79092824,9.266457099,5.451572261,8.063434781,8.061898017,8.067371394,8.09423051,8.019006567,8.09110011,8.02348657,0.020944426,2246.173651,2245.421872,2261.399636,2261.399636,2235.473812,2257.04476,2236.858389,6.273702225,0.205673518,0.184969307,0.405178133,0.367894333,0.072342835,0.101099166,2.227833391
Spis-ONMO-415,35.03222546,35.20971306,35.42043882,35.55194838,32.98100099,0.042326798,35.42312466,33.95958787,0.451649436,26.83933694,27.10902044,27.30695988,30.80469818,22.91353214,0.160684276,29.44168913,24.10286728,1.864194694,0.074583313,0.066042234,0.056676384,0.047143687,23011.28389,23014.42184,23134.9771,23134.9771,22821.8166,23100.28478,22862.9982,72.38337718,0.032563795,0.030614911,0.033328538,0.072598829,0.016398746,0.063888737,0.016771334,0.014731207,7.102607656,6.174306417,17.9335077,14.52910699,1.100669792,4.526169886,19.81285422,20.523305,22.32033277,28.9862323,6.655638442,26.79092824,9.266457099,5.451572261,8.063434781,8.061898017,8.067371394,8.09423051,8.019006567,8.09110011,8.02348657,0.020944426,2246.173651,2245.421872,2261.399636,2261.399636,2235.473812,2257.04476,2236.858389,6.273702225,0.205673518,0.184969307,0.405178133,0.367894333,0.072342835,0.101099166,2.227833391
Spis-ONMO-416,35.03222546,35.20971306,35.42043882,35.55194838,32.98100099,0.042326798,35.42312466,33.95958787,0.451649436,26.83933694,27.10902044,27.30695988,30.80469818,22.91353214,0.160684276,29.44168913,24.10286728,1.864194694,0.074583313,0.066042234,0.056676384,0.047143687,23011.28389,23014.42184,23134.9771,23134.9771,22821.8166,23100.28478,22862.9982,72.38337718,0.032563795,0.030614911,0.033328538,0.072598829,0.016398746,0.063888737,0.016771334,0.014731207,7.102607656,6.174306417,17.9335077,14.52910699,1.100669792,4.526169886,19.81285422,20.523305,22.32033277,28.9862323,6.655638442,26.79092824,9.266457099,5.451572261,8.063434781,8.061898017,8.067371394,8.09423051,8.019006567,8.09110011,8.02348657,0.020944426,2246.173651,2245.421872,2261.399636,2261.399636,2235.473812,2257.04476,2236.858389,6.273702225,0.205673518,0.184969307,0.405178133,0.367894333,0.072342835,0.101099166,2.227833391
Spis-ONMO-419,35.03222546,35.20971306,35.42043882,35.55194838,32.98100099,0.042326798,35.42312466,33.95958787,0.451649436,26.83933694,27.10902044,27.30695988,30.80469818,22.91353214,0.160684276,29.44168913,24.10286728,1.864194694,0.074583313,0.066042234,0.056676384,0.047143687,23011.28389,23014.42184,23134.9771,23134.9771,22821.8166,23100.28478,22862.9982,72.38337718,0.032563795,0.030614911,0.033328538,0.072598829,0.016398746,0.063888737,0.016771334,0.014731207,7.102607656,6.174306417,17.9335077,14.52910699,1.100669792,4.526169886,19.81285422,20.523305,22.32033277,28.9862323,6.655638442,26.79092824,9.266457099,5.451572261,8.063434781,8.061898017,8.067371394,8.09423051,8.019006567,8.09110011,8.02348657,0.020944426,2246.173651,2245.421872,2261.399636,2261.399636,2235.473812,2257.04476,2236.858389,6.273702225,0.205673518,0.184969307,0.405178133,0.367894333,0.072342835,0.101099166,2.227833391
Spis-ONMO-427,34.99094687,35.20082589,35.36539658,35.73242777,31.98734104,0.053979347,35.44127998,33.74055137,0.539671847,27.11248219,27.37202374,27.54403907,31.63456164,22.93205721,0.23054173,30.15057783,24.12897368,2.014973846,0.102803212,0.093237671,0.068687238,0.056351943,22996.74157,23010.29231,22920.79958,23189.74911,22743.37101,23145.55405,22808.47903,105.7477692,0.03964455,0.029519023,0.025921678,0.229992519,0.018938802,0.070144416,0.020825719,0.041075764,5.559488262,5.098091243,14.84053989,10.8877477,0.22209457,3.70640438,17.35146699,17.96799906,19.06750059,27.12279969,4.698764937,24.92671845,5.799956004,6.356019594,8.071617516,8.072635514,8.088945643,8.102010155,8.041247573,8.097410627,8.042085197,0.01894995,2244.703966,2244.981696,2235.456703,2264.854338,2221.888723,2257.877774,2228.362118,10.92191869,0.23851142,0.209032274,0.820560287,0.367547882,0.075004542,0.152533658,2.227833391
