Sample_names,EcoLocationID_short,salt_mean,salt_median,salt_mode,salt_max,salt_min,salt_daily_range,salt_q95,salt_q5,salt_sd,temp_mean,temp_median,temp_mode,temp_max,temp_min,temp_daily_range,temp_q95,temp_q5,temp_sd,speed_mean,speed_median,speed_mode,speed_sd,DIC_mean,DIC_median,DIC_mode,DIC_max,DIC_min,DIC_q95,DIC_q5,DIC_sd,NH4_mean,NH4_median,NH4_mode,NH4_max,NH4_min,NH4_q95,NH4_q5,NH4_sd,EpiPAR_sg_mean,EpiPAR_sg_median,EpiPAR_sg_max,EpiPAR_sg_q95,EpiPAR_sg_q5,EpiPAR_sg_sd,Secchi_mean,Secchi_median,Secchi_mode,Secchi_max,Secchi_min,Secchi_q95,Secchi_q5,Secchi_sd,PH_mean,PH_median,PH_mode,PH_max,PH_min,PH_q95,PH_q5,PH_sd,alk_mean,alk_median,alk_mode,alk_max,alk_min,alk_q95,alk_q5,alk_sd,Chl_a_sum_mean,Chl_a_sum_median,Chl_a_sum_max,Chl_a_sum_q95,Chl_a_sum_q5,Chl_a_sum_sd,bPAR_sd
Spis_OCDA_742,OCDA_LA1S,35.19174829,35.29333135,35.42332343,35.65376952,32.85903727,0.035873589,35.51146434,34.54621734,0.309715734,26.73660679,27.03848136,27.1780994,31.46147053,22.96105165,0.287012107,29.58940458,23.81218044,1.928027943,0.082990463,0.069945734,0.087547016,0.056617034,23016.87053,23016.34272,23092.26106,23174.23422,22835.17843,23155.94432,22879.27087,89.71273829,0.047029793,0.033906715,0.329290564,0.329290564,0.020961703,0.064296765,0.022964273,0.059626338,3.967585028,3.651267284,7.315770712,6.988645792,1.69875277,1.827395379,20.92402454,20.01096568,30.20712496,30.20712496,16.88343953,28.29530253,17.02323674,3.592269339,8.075380489,8.076042744,8.028480093,8.120132497,8.028480093,8.113279558,8.04224729,0.02580819,2251.7675,2252.344213,2250.977265,2264.24011,2241.659897,2259.327935,2241.987305,5.779398684,0.27197878,0.29624625,0.540672261,0.467401283,0.085626911,0.134860305,5.558274258
Spis_OCDA_743,OCDA_LA1S,35.19174829,35.29333135,35.42332343,35.65376952,32.85903727,0.035873589,35.51146434,34.54621734,0.309715734,26.73660679,27.03848136,27.1780994,31.46147053,22.96105165,0.287012107,29.58940458,23.81218044,1.928027943,0.082990463,0.069945734,0.087547016,0.056617034,23016.87053,23016.34272,23092.26106,23174.23422,22835.17843,23155.94432,22879.27087,89.71273829,0.047029793,0.033906715,0.329290564,0.329290564,0.020961703,0.064296765,0.022964273,0.059626338,3.967585028,3.651267284,7.315770712,6.988645792,1.69875277,1.827395379,20.92402454,20.01096568,30.20712496,30.20712496,16.88343953,28.29530253,17.02323674,3.592269339,8.075380489,8.076042744,8.028480093,8.120132497,8.028480093,8.113279558,8.04224729,0.02580819,2251.7675,2252.344213,2250.977265,2264.24011,2241.659897,2259.327935,2241.987305,5.779398684,0.27197878,0.29624625,0.540672261,0.467401283,0.085626911,0.134860305,5.558274258
Spis_OCDA_746,OCDA_LA1S,35.19174829,35.29333135,35.42332343,35.65376952,32.85903727,0.035873589,35.51146434,34.54621734,0.309715734,26.73660679,27.03848136,27.1780994,31.46147053,22.96105165,0.287012107,29.58940458,23.81218044,1.928027943,0.082990463,0.069945734,0.087547016,0.056617034,23016.87053,23016.34272,23092.26106,23174.23422,22835.17843,23155.94432,22879.27087,89.71273829,0.047029793,0.033906715,0.329290564,0.329290564,0.020961703,0.064296765,0.022964273,0.059626338,3.967585028,3.651267284,7.315770712,6.988645792,1.69875277,1.827395379,20.92402454,20.01096568,30.20712496,30.20712496,16.88343953,28.29530253,17.02323674,3.592269339,8.075380489,8.076042744,8.028480093,8.120132497,8.028480093,8.113279558,8.04224729,0.02580819,2251.7675,2252.344213,2250.977265,2264.24011,2241.659897,2259.327935,2241.987305,5.779398684,0.27197878,0.29624625,0.540672261,0.467401283,0.085626911,0.134860305,5.558274258
Spis_OCDA_748,OCDA_LA1S,35.19174829,35.29333135,35.42332343,35.65376952,32.85903727,0.035873589,35.51146434,34.54621734,0.309715734,26.73660679,27.03848136,27.1780994,31.46147053,22.96105165,0.287012107,29.58940458,23.81218044,1.928027943,0.082990463,0.069945734,0.087547016,0.056617034,23016.87053,23016.34272,23092.26106,23174.23422,22835.17843,23155.94432,22879.27087,89.71273829,0.047029793,0.033906715,0.329290564,0.329290564,0.020961703,0.064296765,0.022964273,0.059626338,3.967585028,3.651267284,7.315770712,6.988645792,1.69875277,1.827395379,20.92402454,20.01096568,30.20712496,30.20712496,16.88343953,28.29530253,17.02323674,3.592269339,8.075380489,8.076042744,8.028480093,8.120132497,8.028480093,8.113279558,8.04224729,0.02580819,2251.7675,2252.344213,2250.977265,2264.24011,2241.659897,2259.327935,2241.987305,5.779398684,0.27197878,0.29624625,0.540672261,0.467401283,0.085626911,0.134860305,5.558274258
Spis_OCDA_749,OCDA_LA1S,35.19174829,35.29333135,35.42332343,35.65376952,32.85903727,0.035873589,35.51146434,34.54621734,0.309715734,26.73660679,27.03848136,27.1780994,31.46147053,22.96105165,0.287012107,29.58940458,23.81218044,1.928027943,0.082990463,0.069945734,0.087547016,0.056617034,23016.87053,23016.34272,23092.26106,23174.23422,22835.17843,23155.94432,22879.27087,89.71273829,0.047029793,0.033906715,0.329290564,0.329290564,0.020961703,0.064296765,0.022964273,0.059626338,3.967585028,3.651267284,7.315770712,6.988645792,1.69875277,1.827395379,20.92402454,20.01096568,30.20712496,30.20712496,16.88343953,28.29530253,17.02323674,3.592269339,8.075380489,8.076042744,8.028480093,8.120132497,8.028480093,8.113279558,8.04224729,0.02580819,2251.7675,2252.344213,2250.977265,2264.24011,2241.659897,2259.327935,2241.987305,5.779398684,0.27197878,0.29624625,0.540672261,0.467401283,0.085626911,0.134860305,5.558274258
Spis_OCDA_752,OCDA_LA1S,35.19174829,35.29333135,35.42332343,35.65376952,32.85903727,0.035873589,35.51146434,34.54621734,0.309715734,26.73660679,27.03848136,27.1780994,31.46147053,22.96105165,0.287012107,29.58940458,23.81218044,1.928027943,0.082990463,0.069945734,0.087547016,0.056617034,23016.87053,23016.34272,23092.26106,23174.23422,22835.17843,23155.94432,22879.27087,89.71273829,0.047029793,0.033906715,0.329290564,0.329290564,0.020961703,0.064296765,0.022964273,0.059626338,3.967585028,3.651267284,7.315770712,6.988645792,1.69875277,1.827395379,20.92402454,20.01096568,30.20712496,30.20712496,16.88343953,28.29530253,17.02323674,3.592269339,8.075380489,8.076042744,8.028480093,8.120132497,8.028480093,8.113279558,8.04224729,0.02580819,2251.7675,2252.344213,2250.977265,2264.24011,2241.659897,2259.327935,2241.987305,5.779398684,0.27197878,0.29624625,0.540672261,0.467401283,0.085626911,0.134860305,5.558274258
Spis_OCDA_755,OCDA_LA1S,35.19174829,35.29333135,35.42332343,35.65376952,32.85903727,0.035873589,35.51146434,34.54621734,0.309715734,26.73660679,27.03848136,27.1780994,31.46147053,22.96105165,0.287012107,29.58940458,23.81218044,1.928027943,0.082990463,0.069945734,0.087547016,0.056617034,23016.87053,23016.34272,23092.26106,23174.23422,22835.17843,23155.94432,22879.27087,89.71273829,0.047029793,0.033906715,0.329290564,0.329290564,0.020961703,0.064296765,0.022964273,0.059626338,3.967585028,3.651267284,7.315770712,6.988645792,1.69875277,1.827395379,20.92402454,20.01096568,30.20712496,30.20712496,16.88343953,28.29530253,17.02323674,3.592269339,8.075380489,8.076042744,8.028480093,8.120132497,8.028480093,8.113279558,8.04224729,0.02580819,2251.7675,2252.344213,2250.977265,2264.24011,2241.659897,2259.327935,2241.987305,5.779398684,0.27197878,0.29624625,0.540672261,0.467401283,0.085626911,0.134860305,5.558274258
Spis_OCDA_757,OCDA_LA1S,35.19174829,35.29333135,35.42332343,35.65376952,32.85903727,0.035873589,35.51146434,34.54621734,0.309715734,26.73660679,27.03848136,27.1780994,31.46147053,22.96105165,0.287012107,29.58940458,23.81218044,1.928027943,0.082990463,0.069945734,0.087547016,0.056617034,23016.87053,23016.34272,23092.26106,23174.23422,22835.17843,23155.94432,22879.27087,89.71273829,0.047029793,0.033906715,0.329290564,0.329290564,0.020961703,0.064296765,0.022964273,0.059626338,3.967585028,3.651267284,7.315770712,6.988645792,1.69875277,1.827395379,20.92402454,20.01096568,30.20712496,30.20712496,16.88343953,28.29530253,17.02323674,3.592269339,8.075380489,8.076042744,8.028480093,8.120132497,8.028480093,8.113279558,8.04224729,0.02580819,2251.7675,2252.344213,2250.977265,2264.24011,2241.659897,2259.327935,2241.987305,5.779398684,0.27197878,0.29624625,0.540672261,0.467401283,0.085626911,0.134860305,5.558274258
Spis_OCDA_758,OCDA_LA1S,35.19174829,35.29333135,35.42332343,35.65376952,32.85903727,0.035873589,35.51146434,34.54621734,0.309715734,26.73660679,27.03848136,27.1780994,31.46147053,22.96105165,0.287012107,29.58940458,23.81218044,1.928027943,0.082990463,0.069945734,0.087547016,0.056617034,23016.87053,23016.34272,23092.26106,23174.23422,22835.17843,23155.94432,22879.27087,89.71273829,0.047029793,0.033906715,0.329290564,0.329290564,0.020961703,0.064296765,0.022964273,0.059626338,3.967585028,3.651267284,7.315770712,6.988645792,1.69875277,1.827395379,20.92402454,20.01096568,30.20712496,30.20712496,16.88343953,28.29530253,17.02323674,3.592269339,8.075380489,8.076042744,8.028480093,8.120132497,8.028480093,8.113279558,8.04224729,0.02580819,2251.7675,2252.344213,2250.977265,2264.24011,2241.659897,2259.327935,2241.987305,5.779398684,0.27197878,0.29624625,0.540672261,0.467401283,0.085626911,0.134860305,5.558274258
Spis_OCDA_760,OCDA_LA2S,35.19170055,35.29320842,35.42313525,35.65359574,32.83391516,0.036263702,35.5109555,34.5461945,0.309390356,26.73394608,27.03594293,27.17683272,31.47028737,22.95835664,0.289946502,29.59004998,23.81018292,1.926961886,0.082177627,0.069309262,0.087300078,0.055732001,23051.54962,23043.48829,22944.60007,23241.7176,22835.42526,23225.1338,22861.21655,105.2459571,0.04694379,0.038163032,0.026280466,0.193062882,0.018942912,0.08458373,0.025951929,0.033701383,4.2162243,3.242035545,11.68522066,9.436046881,2.336227132,2.444848046,20.58919026,19.79599629,16.66208852,31.4399957,16.24355792,28.21018456,16.79517962,3.795422996,8.078013614,8.077036203,8.052607702,8.120549919,8.035239897,8.114298819,8.03943107,0.022752977,2253.947109,2253.27661,2239.782493,2264.508396,2239.782493,2264.150789,2245.689599,5.870384213,0.2856142,0.309867972,0.522718841,0.439172149,0.054328572,0.1244253,5.558274258
Spis_OCDA_762,OCDA_LA2S,35.19170055,35.29320842,35.42313525,35.65359574,32.83391516,0.036263702,35.5109555,34.5461945,0.309390356,26.73394608,27.03594293,27.17683272,31.47028737,22.95835664,0.289946502,29.59004998,23.81018292,1.926961886,0.082177627,0.069309262,0.087300078,0.055732001,23051.54962,23043.48829,22944.60007,23241.7176,22835.42526,23225.1338,22861.21655,105.2459571,0.04694379,0.038163032,0.026280466,0.193062882,0.018942912,0.08458373,0.025951929,0.033701383,4.2162243,3.242035545,11.68522066,9.436046881,2.336227132,2.444848046,20.58919026,19.79599629,16.66208852,31.4399957,16.24355792,28.21018456,16.79517962,3.795422996,8.078013614,8.077036203,8.052607702,8.120549919,8.035239897,8.114298819,8.03943107,0.022752977,2253.947109,2253.27661,2239.782493,2264.508396,2239.782493,2264.150789,2245.689599,5.870384213,0.2856142,0.309867972,0.522718841,0.439172149,0.054328572,0.1244253,5.558274258
Spis_OCDA_763,OCDA_LA2S,35.19170055,35.29320842,35.42313525,35.65359574,32.83391516,0.036263702,35.5109555,34.5461945,0.309390356,26.73394608,27.03594293,27.17683272,31.47028737,22.95835664,0.289946502,29.59004998,23.81018292,1.926961886,0.082177627,0.069309262,0.087300078,0.055732001,23051.54962,23043.48829,22944.60007,23241.7176,22835.42526,23225.1338,22861.21655,105.2459571,0.04694379,0.038163032,0.026280466,0.193062882,0.018942912,0.08458373,0.025951929,0.033701383,4.2162243,3.242035545,11.68522066,9.436046881,2.336227132,2.444848046,20.58919026,19.79599629,16.66208852,31.4399957,16.24355792,28.21018456,16.79517962,3.795422996,8.078013614,8.077036203,8.052607702,8.120549919,8.035239897,8.114298819,8.03943107,0.022752977,2253.947109,2253.27661,2239.782493,2264.508396,2239.782493,2264.150789,2245.689599,5.870384213,0.2856142,0.309867972,0.522718841,0.439172149,0.054328572,0.1244253,5.558274258
Spis_OCDA_768,OCDA_LA2S,35.19170055,35.29320842,35.42313525,35.65359574,32.83391516,0.036263702,35.5109555,34.5461945,0.309390356,26.73394608,27.03594293,27.17683272,31.47028737,22.95835664,0.289946502,29.59004998,23.81018292,1.926961886,0.082177627,0.069309262,0.087300078,0.055732001,23051.54962,23043.48829,22944.60007,23241.7176,22835.42526,23225.1338,22861.21655,105.2459571,0.04694379,0.038163032,0.026280466,0.193062882,0.018942912,0.08458373,0.025951929,0.033701383,4.2162243,3.242035545,11.68522066,9.436046881,2.336227132,2.444848046,20.58919026,19.79599629,16.66208852,31.4399957,16.24355792,28.21018456,16.79517962,3.795422996,8.078013614,8.077036203,8.052607702,8.120549919,8.035239897,8.114298819,8.03943107,0.022752977,2253.947109,2253.27661,2239.782493,2264.508396,2239.782493,2264.150789,2245.689599,5.870384213,0.2856142,0.309867972,0.522718841,0.439172149,0.054328572,0.1244253,5.558274258
Spis_OCDA_770,OCDA_BA1D,35.20379033,35.2894969,35.42527939,35.59810944,33.72092664,0.036025379,35.48773358,34.62269462,0.265408338,26.46905949,26.74584283,26.65591846,29.96957622,22.95843049,0.232638287,28.91342485,23.77821343,1.754187248,0.063839827,0.054222631,0.080285544,0.040855672,22987.96375,23000.48088,23073.53416,23213.07751,22823.88026,23108.86974,22854.438,88.07521195,0.038681677,0.035705794,0.09121885,0.09121885,0.015190083,0.07732666,0.018382701,0.018444142,4.607128513,3.91834976,9.141917135,7.197155328,1.811582685,1.930028304,21.49075133,20.86826718,16.87758408,29.51790525,14.25360695,27.55563768,17.05456586,3.927068121,8.07790481,8.068767866,8.096129863,8.123588459,8.039753895,8.121500696,8.045484945,0.026899067,2249.979392,2249.254404,2252.176476,2267.654969,2237.412478,2257.56418,2240.8971,6.096177018,0.312468966,0.325234069,0.586148727,0.509074706,0.097925089,0.130909358,5.558274258
Spis_OCDA_776,OCDA_BA1D,35.20379033,35.2894969,35.42527939,35.59810944,33.72092664,0.036025379,35.48773358,34.62269462,0.265408338,26.46905949,26.74584283,26.65591846,29.96957622,22.95843049,0.232638287,28.91342485,23.77821343,1.754187248,0.063839827,0.054222631,0.080285544,0.040855672,22987.96375,23000.48088,23073.53416,23213.07751,22823.88026,23108.86974,22854.438,88.07521195,0.038681677,0.035705794,0.09121885,0.09121885,0.015190083,0.07732666,0.018382701,0.018444142,4.607128513,3.91834976,9.141917135,7.197155328,1.811582685,1.930028304,21.49075133,20.86826718,16.87758408,29.51790525,14.25360695,27.55563768,17.05456586,3.927068121,8.07790481,8.068767866,8.096129863,8.123588459,8.039753895,8.121500696,8.045484945,0.026899067,2249.979392,2249.254404,2252.176476,2267.654969,2237.412478,2257.56418,2240.8971,6.096177018,0.312468966,0.325234069,0.586148727,0.509074706,0.097925089,0.130909358,5.558274258
Spis_OCDA_779,OCDA_BA1S,35.19061315,35.29291686,35.42310081,35.65236158,32.81556088,0.037083315,35.50935195,34.54982902,0.309694437,26.74381948,27.04709057,27.18817145,31.54577934,22.95810651,0.293276524,29.62022685,23.81117606,1.927807708,0.084205478,0.07075,0.091517174,0.054698268,23033.47981,23030.98288,23073.64467,23237.13233,22845.83553,23182.18502,22891.92815,93.65268949,0.052398585,0.036820177,0.031929355,0.184215228,0.020280249,0.16890274,0.026496476,0.042976935,4.215770956,3.635285662,11.97776891,7.688149137,1.472650629,2.509654513,21.30941342,20.25358621,29.25104856,30.71248959,14.16297539,30.33771049,16.94167986,4.462871222,8.075038626,8.075881011,8.045395445,8.114228588,8.030396007,8.110683363,8.036900471,0.024680718,2252.630905,2252.241051,2259.263696,2269.729904,2241.324701,2262.487042,2242.495634,6.3878654,0.281412202,0.271612754,0.773363099,0.473812447,0.047992206,0.176443126,5.558274258
Spis_OCDA_781,OCDA_BA1S,35.19061315,35.29291686,35.42310081,35.65236158,32.81556088,0.037083315,35.50935195,34.54982902,0.309694437,26.74381948,27.04709057,27.18817145,31.54577934,22.95810651,0.293276524,29.62022685,23.81117606,1.927807708,0.084205478,0.07075,0.091517174,0.054698268,23033.47981,23030.98288,23073.64467,23237.13233,22845.83553,23182.18502,22891.92815,93.65268949,0.052398585,0.036820177,0.031929355,0.184215228,0.020280249,0.16890274,0.026496476,0.042976935,4.215770956,3.635285662,11.97776891,7.688149137,1.472650629,2.509654513,21.30941342,20.25358621,29.25104856,30.71248959,14.16297539,30.33771049,16.94167986,4.462871222,8.075038626,8.075881011,8.045395445,8.114228588,8.030396007,8.110683363,8.036900471,0.024680718,2252.630905,2252.241051,2259.263696,2269.729904,2241.324701,2262.487042,2242.495634,6.3878654,0.281412202,0.271612754,0.773363099,0.473812447,0.047992206,0.176443126,5.558274258
Spis_OCDA_784,OCDA_BA1S,35.19061315,35.29291686,35.42310081,35.65236158,32.81556088,0.037083315,35.50935195,34.54982902,0.309694437,26.74381948,27.04709057,27.18817145,31.54577934,22.95810651,0.293276524,29.62022685,23.81117606,1.927807708,0.084205478,0.07075,0.091517174,0.054698268,23033.47981,23030.98288,23073.64467,23237.13233,22845.83553,23182.18502,22891.92815,93.65268949,0.052398585,0.036820177,0.031929355,0.184215228,0.020280249,0.16890274,0.026496476,0.042976935,4.215770956,3.635285662,11.97776891,7.688149137,1.472650629,2.509654513,21.30941342,20.25358621,29.25104856,30.71248959,14.16297539,30.33771049,16.94167986,4.462871222,8.075038626,8.075881011,8.045395445,8.114228588,8.030396007,8.110683363,8.036900471,0.024680718,2252.630905,2252.241051,2259.263696,2269.729904,2241.324701,2262.487042,2242.495634,6.3878654,0.281412202,0.271612754,0.773363099,0.473812447,0.047992206,0.176443126,5.558274258
Spis_OCDA_788,OCDA_BA1S,35.19061315,35.29291686,35.42310081,35.65236158,32.81556088,0.037083315,35.50935195,34.54982902,0.309694437,26.74381948,27.04709057,27.18817145,31.54577934,22.95810651,0.293276524,29.62022685,23.81117606,1.927807708,0.084205478,0.07075,0.091517174,0.054698268,23033.47981,23030.98288,23073.64467,23237.13233,22845.83553,23182.18502,22891.92815,93.65268949,0.052398585,0.036820177,0.031929355,0.184215228,0.020280249,0.16890274,0.026496476,0.042976935,4.215770956,3.635285662,11.97776891,7.688149137,1.472650629,2.509654513,21.30941342,20.25358621,29.25104856,30.71248959,14.16297539,30.33771049,16.94167986,4.462871222,8.075038626,8.075881011,8.045395445,8.114228588,8.030396007,8.110683363,8.036900471,0.024680718,2252.630905,2252.241051,2259.263696,2269.729904,2241.324701,2262.487042,2242.495634,6.3878654,0.281412202,0.271612754,0.773363099,0.473812447,0.047992206,0.176443126,5.558274258
Spis_OCLB_697,OCLB_BA1S,35.20838959,35.31215176,35.44217263,35.81475858,32.85071365,0.040078428,35.540554,34.56065466,0.319820756,26.64362908,26.94729408,27.24314058,31.25234104,22.97289686,0.287698864,29.49886904,23.70443801,1.932507565,0.128655069,0.107077765,0.142283948,0.090572404,23005.50555,23031.75047,23099.37845,23198.56181,22802.84485,23180.20578,22827.51671,110.0953577,0.057638682,0.035362727,0.032395682,0.305938226,0.019710747,0.253815969,0.020424925,0.074712169,9.002898316,7.614769172,18.0399125,16.80029779,3.741046616,4.511456503,20.67935771,19.79398018,19.79398018,28.27501284,9.22337301,26.61749806,15.24304459,4.356721969,8.07271169,8.071297618,8.086644007,8.118158153,8.048695205,8.103194181,8.049497061,0.020270935,2250.989677,2250.806976,2251.935997,2269.349914,2241.079752,2261.190184,2244.837015,5.702275634,0.270700749,0.255240347,0.651538612,0.558283648,0.058670218,0.176392504,7.886391026
Spis_OCLB_701,OCLB_BA1S,35.20838959,35.31215176,35.44217263,35.81475858,32.85071365,0.040078428,35.540554,34.56065466,0.319820756,26.64362908,26.94729408,27.24314058,31.25234104,22.97289686,0.287698864,29.49886904,23.70443801,1.932507565,0.128655069,0.107077765,0.142283948,0.090572404,23005.50555,23031.75047,23099.37845,23198.56181,22802.84485,23180.20578,22827.51671,110.0953577,0.057638682,0.035362727,0.032395682,0.305938226,0.019710747,0.253815969,0.020424925,0.074712169,9.002898316,7.614769172,18.0399125,16.80029779,3.741046616,4.511456503,20.67935771,19.79398018,19.79398018,28.27501284,9.22337301,26.61749806,15.24304459,4.356721969,8.07271169,8.071297618,8.086644007,8.118158153,8.048695205,8.103194181,8.049497061,0.020270935,2250.989677,2250.806976,2251.935997,2269.349914,2241.079752,2261.190184,2244.837015,5.702275634,0.270700749,0.255240347,0.651538612,0.558283648,0.058670218,0.176392504,7.886391026
Spis_OCLB_711,OCLB_FL1S,35.20821599,35.30986693,35.44042931,35.78104956,32.76475462,0.039144881,35.53858187,34.5639741,0.317854343,26.64813364,26.95872962,27.24505675,31.2751644,22.97275419,0.285326098,29.50410362,23.71776825,1.930000356,0.133996146,0.109274079,0.153133947,0.098500344,23043.2748,23049.67525,22914.95577,23300.877,22864.87347,23184.92436,22914.97092,101.5398946,0.081904099,0.036255768,0.039855657,0.535808601,0.024924198,0.395596106,0.027379364,0.128593818,8.046611318,7.349643351,17.00999776,14.80871213,4.014743601,3.651153126,20.32731049,19.86225134,17.67963579,27.0942476,13.59237396,25.51954394,16.91663626,3.209837776,8.080426621,8.078208311,8.100236207,8.121782321,8.049437667,8.113581602,8.051583277,0.020057776,2253.088263,2250.607374,2254.496267,2267.663783,2243.081358,2264.848015,2244.275199,6.632166384,0.293717978,0.295080491,0.719606169,0.500770478,0.058304154,0.152548298,6.874139307
Spis_OCLB_717,OCLB_FL1S,35.20821599,35.30986693,35.44042931,35.78104956,32.76475462,0.039144881,35.53858187,34.5639741,0.317854343,26.64813364,26.95872962,27.24505675,31.2751644,22.97275419,0.285326098,29.50410362,23.71776825,1.930000356,0.133996146,0.109274079,0.153133947,0.098500344,23043.2748,23049.67525,22914.95577,23300.877,22864.87347,23184.92436,22914.97092,101.5398946,0.081904099,0.036255768,0.039855657,0.535808601,0.024924198,0.395596106,0.027379364,0.128593818,8.046611318,7.349643351,17.00999776,14.80871213,4.014743601,3.651153126,20.32731049,19.86225134,17.67963579,27.0942476,13.59237396,25.51954394,16.91663626,3.209837776,8.080426621,8.078208311,8.100236207,8.121782321,8.049437667,8.113581602,8.051583277,0.020057776,2253.088263,2250.607374,2254.496267,2267.663783,2243.081358,2264.848015,2244.275199,6.632166384,0.293717978,0.295080491,0.719606169,0.500770478,0.058304154,0.152548298,6.874139307
Spis_OCLB_720,OCLB_FL1S,35.20821599,35.30986693,35.44042931,35.78104956,32.76475462,0.039144881,35.53858187,34.5639741,0.317854343,26.64813364,26.95872962,27.24505675,31.2751644,22.97275419,0.285326098,29.50410362,23.71776825,1.930000356,0.133996146,0.109274079,0.153133947,0.098500344,23043.2748,23049.67525,22914.95577,23300.877,22864.87347,23184.92436,22914.97092,101.5398946,0.081904099,0.036255768,0.039855657,0.535808601,0.024924198,0.395596106,0.027379364,0.128593818,8.046611318,7.349643351,17.00999776,14.80871213,4.014743601,3.651153126,20.32731049,19.86225134,17.67963579,27.0942476,13.59237396,25.51954394,16.91663626,3.209837776,8.080426621,8.078208311,8.100236207,8.121782321,8.049437667,8.113581602,8.051583277,0.020057776,2253.088263,2250.607374,2254.496267,2267.663783,2243.081358,2264.848015,2244.275199,6.632166384,0.293717978,0.295080491,0.719606169,0.500770478,0.058304154,0.152548298,6.874139307
Spis_OCLB_724,OCLB_FL1S,35.20821599,35.30986693,35.44042931,35.78104956,32.76475462,0.039144881,35.53858187,34.5639741,0.317854343,26.64813364,26.95872962,27.24505675,31.2751644,22.97275419,0.285326098,29.50410362,23.71776825,1.930000356,0.133996146,0.109274079,0.153133947,0.098500344,23043.2748,23049.67525,22914.95577,23300.877,22864.87347,23184.92436,22914.97092,101.5398946,0.081904099,0.036255768,0.039855657,0.535808601,0.024924198,0.395596106,0.027379364,0.128593818,8.046611318,7.349643351,17.00999776,14.80871213,4.014743601,3.651153126,20.32731049,19.86225134,17.67963579,27.0942476,13.59237396,25.51954394,16.91663626,3.209837776,8.080426621,8.078208311,8.100236207,8.121782321,8.049437667,8.113581602,8.051583277,0.020057776,2253.088263,2250.607374,2254.496267,2267.663783,2243.081358,2264.848015,2244.275199,6.632166384,0.293717978,0.295080491,0.719606169,0.500770478,0.058304154,0.152548298,6.874139307
Spis_OCLB_725,OCLB_LA1S,35.20870868,35.31157269,35.44152142,35.789299,32.73307435,0.039203134,35.53927962,34.56351295,0.318350225,26.63871179,26.95082858,27.2437439,31.27436426,22.97336353,0.290670075,29.48426775,23.7116609,1.928185102,0.134784374,0.110878825,0.14912291,0.09832085,23006.63154,23013.98626,23057.59765,23191.87899,22777.32542,23162.54645,22821.87022,106.3159775,0.051776634,0.036753499,0.045002364,0.242365515,0.019866718,0.157462433,0.021160774,0.050282391,9.117515978,8.321057551,19.2575824,17.81492036,3.561314239,4.256742478,21.09188219,20.40308018,26.2679268,29.17289189,15.46762588,27.51512642,16.02507899,3.79252267,8.080240466,8.076264407,8.04617449,8.122042389,8.038470354,8.114455211,8.047557603,0.023591543,2250.892425,2250.406711,2252.377728,2267.480034,2237.26649,2264.700708,2241.576279,7.532079512,0.268027274,0.242044434,0.571133007,0.535965264,0.06632571,0.155116672,4.583020565
Spis_OCLB_728,OCLB_LA1S,35.20870868,35.31157269,35.44152142,35.789299,32.73307435,0.039203134,35.53927962,34.56351295,0.318350225,26.63871179,26.95082858,27.2437439,31.27436426,22.97336353,0.290670075,29.48426775,23.7116609,1.928185102,0.134784374,0.110878825,0.14912291,0.09832085,23006.63154,23013.98626,23057.59765,23191.87899,22777.32542,23162.54645,22821.87022,106.3159775,0.051776634,0.036753499,0.045002364,0.242365515,0.019866718,0.157462433,0.021160774,0.050282391,9.117515978,8.321057551,19.2575824,17.81492036,3.561314239,4.256742478,21.09188219,20.40308018,26.2679268,29.17289189,15.46762588,27.51512642,16.02507899,3.79252267,8.080240466,8.076264407,8.04617449,8.122042389,8.038470354,8.114455211,8.047557603,0.023591543,2250.892425,2250.406711,2252.377728,2267.480034,2237.26649,2264.700708,2241.576279,7.532079512,0.268027274,0.242044434,0.571133007,0.535965264,0.06632571,0.155116672,4.583020565
Spis_OCLB_731,OCLB_LA1S,35.20870868,35.31157269,35.44152142,35.789299,32.73307435,0.039203134,35.53927962,34.56351295,0.318350225,26.63871179,26.95082858,27.2437439,31.27436426,22.97336353,0.290670075,29.48426775,23.7116609,1.928185102,0.134784374,0.110878825,0.14912291,0.09832085,23006.63154,23013.98626,23057.59765,23191.87899,22777.32542,23162.54645,22821.87022,106.3159775,0.051776634,0.036753499,0.045002364,0.242365515,0.019866718,0.157462433,0.021160774,0.050282391,9.117515978,8.321057551,19.2575824,17.81492036,3.561314239,4.256742478,21.09188219,20.40308018,26.2679268,29.17289189,15.46762588,27.51512642,16.02507899,3.79252267,8.080240466,8.076264407,8.04617449,8.122042389,8.038470354,8.114455211,8.047557603,0.023591543,2250.892425,2250.406711,2252.377728,2267.480034,2237.26649,2264.700708,2241.576279,7.532079512,0.268027274,0.242044434,0.571133007,0.535965264,0.06632571,0.155116672,4.583020565
